cluster_id,pv_mw,pv_ratio,bess_mwh,bess_hours,q_night_mvar,q_ratio,capex_musd,npv_musd,irr_percent,payback_years,bc_ratio,lcoe_usd_mwh,avg_pv_flow_musd,avg_network_flow_musd,avg_total_flow_musd,loss_reduction_musd,voltage_support_musd,deferral_musd,network_benefit_ratio
3,47.536,0.5,0.0,0,0.0,0.0,43.73312,43.65997517909139,19.66792751273462,6,1.9983274730705556,46.87781571044526,9.90508199629342,2.05154207372657,11.323126503191304,7725.831924490963,1.1666666666666667,5.965967669178192,0.1811815908926183
3,47.536,0.5,0.0,0,4.7536000000000005,0.1,43.798719680000005,44.203013699104254,19.766692878457956,6,2.009230726881016,46.94120587377785,9.90508199629342,2.129006275342488,11.40059070480722,7725.831924490963,2.847232323232324,5.965967669178192,0.18674526000172625
3,47.536,0.5,0.0,0,9.507200000000001,0.2,43.864319359999996,44.746052219117146,19.8650875840567,6,2.0201013687658222,47.00459603711041,9.90508199629342,2.2064704769584043,11.478054906423136,7725.831924490963,3.2666666666666675,5.965967669178192,0.192233831859757
3,47.536,0.5,0.0,0,14.2608,0.3,43.92991904,45.28909073913003,19.96311497101054,6,2.030939544821206,47.06798620044298,9.90508199629342,2.283934678574322,11.555519108039055,7725.831924490963,3.2666666666666675,5.965967669178192,0.19764881674466808
3,47.536,0.5,95.072,1,0.0,0.0,66.96634,17.70269758982306,12.785576115805458,9,1.2643521743882533,52.1487383437358,10.045081885136337,2.05154207372657,10.95830801846761,7725.831924490963,1.1666666666666667,7.166020085773593,0.187213397384814
3,47.536,0.5,95.072,1,4.7536000000000005,0.1,67.03193968000001,18.245736109835942,12.865057231306846,9,1.2721946611859694,52.1940170318305,10.045081885136337,2.129006275342488,11.035772220083526,7725.831924490963,2.847232323232324,7.166020085773593,0.19291864972240014
3,47.536,0.5,95.072,1,9.507200000000001,0.2,67.09753936,18.788774629848827,12.94423252347178,9,1.2800218131553376,52.23929571992519,10.045081885136337,2.2064704769584043,11.113236421699442,7725.831924490963,3.2666666666666675,7.166020085773593,0.19854436576640286
3,47.536,0.5,95.072,1,14.2608,0.3,67.16313904,19.33181314986171,13.023105500626139,9,1.2878336752299258,52.284574408019886,10.045081885136337,2.283934678574322,11.19070062331536,7725.831924490963,3.2666666666666675,7.166020085773593,0.20409219721380434
3,47.536,0.5,190.144,2,0.0,0.0,90.19956,-9.309662253673206,8.829397414106976,12,0.8967881633383443,70.81332260858213,10.048554322633438,2.05154207372657,10.456962082398098,7725.831924490963,1.1666666666666667,7.821424704234374,0.19618910899369826
3,47.536,0.5,190.144,2,4.7536000000000005,0.1,90.26515968000001,-8.766623733660328,8.899986069832075,12,0.902879208714204,70.85860129667682,10.048554322633438,2.129006275342488,10.534426284014014,7725.831924490963,2.847232323232324,7.821424704234374,0.202099878810985
3,47.536,0.5,190.144,2,9.507200000000001,0.2,90.33075936000002,-8.223585213647457,8.970270530800997,12,0.9089614072558212,70.90387998477152,10.048554322633438,2.2064704769584043,10.611890485629932,7725.831924490963,3.2666666666666675,7.821424704234374,0.20792435428412037
3,47.536,0.5,190.144,2,14.2608,0.3,90.39635904,-7.6805466936345494,9.040254715339472,11,0.915034778223358,70.9491586728662,10.048554322633438,2.283934678574322,10.68935468724585,7725.831924490963,3.2666666666666675,7.821424704234374,0.2136644115008579
3,47.536,0.5,285.216,3,0.0,0.0,113.43278,-36.32202209716947,6.131265458290731,14,0.6797925423570729,89.47790687342844,10.05202676013054,2.05154207372657,9.955616146328587,7725.831924490963,1.1666666666666667,8.204457080786849,0.20606882020889625
3,47.536,0.5,285.216,3,4.7536000000000005,0.1,113.49837968000001,-35.778983577156595,6.197239900179373,14,0.6847621641997649,89.52318556152314,10.05202676013054,2.129006275342488,10.033080347944505,7725.831924490963,2.847232323232324,8.204457080786849,0.21219866696060707
3,47.536,0.5,285.216,3,9.507200000000001,0.2,113.56397936000002,-35.23594505714372,6.262896279619234,14,0.6897260446867127,89.56846424961783,10.05202676013054,2.2064704769584043,10.110544549560423,7725.831924490963,3.2666666666666675,8.204457080786849,0.2182345833246277
3,47.536,0.5,285.216,3,14.2608,0.3,113.62957904,-34.69290653713081,6.328239008382891,14,0.6946841937615716,89.61374293771252,10.05202676013054,2.283934678574322,10.188008751176339,7725.831924490963,3.2666666666666675,8.204457080786849,0.22417871189113492
3,47.536,0.5,380.288,4,0.0,0.0,136.666,-63.33438194066574,4.081155916186496,17,0.5365754325094336,108.14249113827476,10.05549919762764,2.05154207372657,9.454270210259077,7725.831924490963,1.1666666666666667,8.440733742380615,0.2169963443080343
3,47.536,0.5,380.288,4,4.7536000000000005,0.1,136.73159968000002,-62.791343420652865,4.144756238401382,17,0.5407693351967894,108.18776982636946,10.05549919762764,2.129006275342488,9.531734411874995,7725.831924490963,2.847232323232324,8.440733742380615,0.22335979826400654
3,47.536,0.5,380.288,4,9.507200000000001,0.2,136.79719936,-62.24830490063999,4.208016545058836,17,0.544959215598959,108.23304851446416,10.05549919762764,2.2064704769584043,9.60919861349091,7725.831924490963,3.2666666666666675,8.440733742380615,0.22962065471938653
3,47.536,0.5,380.288,4,14.2608,0.3,136.86279904,-61.70526638062708,4.270941858770088,17,0.5491450794997047,108.27832720255884,10.05549919762764,2.283934678574322,9.686662815106828,7725.831924490963,3.2666666666666675,8.440733742380615,0.235781375089511
3,71.304,0.75,0.0,0,0.0,0.0,65.59968,65.46415800021161,19.66447693507275,6,1.9979341057793516,46.877815710445255,14.85420210757926,3.0773131105898557,16.981268867926083,10359.638262385608,1.1666666666666667,7.054016946695822,0.18121809003343856
3,71.304,0.75,0.0,0,7.130400000000001,0.1,65.69807952,66.27871578023095,19.763251009027815,6,2.008837948756998,46.94120587377782,14.85420210757926,3.193509413013731,17.09746517034996,10359.638262385608,3.2666666666666675,7.054016946695822,0.1867826242776528
3,71.304,0.75,0.0,0,14.260800000000001,0.2,65.79647904,66.62846408500624,19.79978688557236,6,2.0126448262451926,47.004596037110396,14.85420210757926,3.2480868471550233,17.15204260449125,10359.638262385608,3.2666666666666675,7.054016946695822,0.18937026464151355
3,71.304,0.75,0.0,0,21.3912,0.3,65.89487856000001,66.74580765215951,19.80531570836652,6,2.0129134328912177,47.06798620044297,14.85420210757926,3.2718548471550233,17.17581060449125,10359.638262385608,3.2666666666666675,7.054016946695822,0.19049201941592647
