cluster_id,pv_mw,pv_ratio,bess_mwh,bess_hours,q_night_mvar,q_ratio,capex_musd,npv_musd,irr_percent,payback_years,bc_ratio,lcoe_usd_mwh,avg_pv_flow_musd,avg_network_flow_musd,avg_total_flow_musd,loss_reduction_musd,voltage_support_musd,deferral_musd,network_benefit_ratio
0,29.280800000000003,0.5,0.0,0,0.0,0.0,26.938336000000003,23.68617101590244,18.616069765023276,6,1.8792737241046529,46.87781571044526,6.10124379243244,0.8385303485639408,6.549557977356246,2931.3377660801357,1.1666666666666667,3.7374635869903376,0.12802854046990464
0,29.280800000000003,0.5,0.0,0,2.9280800000000005,0.1,26.978743504000004,23.86031153059011,18.66473317428829,6,1.8844115192782223,46.94120587377783,6.10124379243244,0.8649880452469487,6.576015674039253,2931.3377660801357,2.2018464646464655,3.7374635869903376,0.13153679798266635
0,29.280800000000003,0.5,0.0,0,5.856160000000001,0.2,27.019151008000005,24.03445204527778,18.713242220040645,6,1.889533947168122,47.00459603711041,6.10124379243244,0.8914457419299567,6.602473370722262,2931.3377660801357,3.2370262626262636,3.7374635869903376,0.1350169386343832
0,29.280800000000003,0.5,0.0,0,8.78424,0.3,27.059558512000002,24.208592559965457,18.761597748813724,6,1.8946410766173354,47.067986200442974,6.10124379243244,0.9179034386129648,6.6289310674052695,2931.3377660801357,3.2666666666666675,3.7374635869903376,0.13846929908900912
0,29.280800000000003,0.5,58.561600000000006,1,0.0,0.0,41.24932700000001,7.697239392798937,11.995015354302955,9,1.18660278730848,52.1487383437358,6.18747967145532,0.8385303485639408,6.324840350978393,2931.3377660801357,1.1666666666666667,4.489253147077393,0.13257731453003838
0,29.280800000000003,0.5,58.561600000000006,1,2.9280800000000005,0.1,41.28973450400001,7.871379907486609,12.03718309952675,9,1.1906376972882704,52.1940170318305,6.18747967145532,0.8649880452469487,6.351298047661401,2931.3377660801357,2.2018464646464655,4.489253147077393,0.1361907501042947
0,29.280800000000003,0.5,58.561600000000006,1,5.856160000000001,0.2,41.33014200800001,8.045520422174283,12.079232574108397,9,1.1946647175956222,52.23929571992519,6.18747967145532,0.8914457419299567,6.37775574434441,2931.3377660801357,3.2370262626262636,4.489253147077393,0.13977420548293376
0,29.280800000000003,0.5,58.561600000000006,1,8.78424,0.3,41.37054951200001,8.219660936861953,12.121164512131767,9,1.1986838713485723,52.284574408019886,6.18747967145532,0.9179034386129648,6.404213441027417,2931.3377660801357,3.2666666666666675,4.489253147077393,0.14332805223707645
0,29.280800000000003,0.5,117.12320000000001,2,0.0,0.0,55.56031800000001,-8.941592357988792,8.144752012805533,12,0.8390651335366945,70.81332260858211,6.189618592438682,0.8385303485639408,6.016025766561023,2931.3377660801357,1.1666666666666667,4.899840503910973,0.13938277213251946
0,29.280800000000003,0.5,117.12320000000001,2,2.9280800000000005,0.1,55.60072550400001,-8.767451843301117,8.183408405157289,12,0.8423140747925965,70.85860129667681,6.189618592438682,0.8649880452469487,6.042483463244032,2931.3377660801357,2.2018464646464655,4.899840503910973,0.14315108191997636
0,29.280800000000003,0.5,117.12320000000001,2,5.856160000000001,0.2,55.64113300800001,-8.593311328613447,8.221953156895514,12,0.845558297179572,70.9038799847715,6.189618592438682,0.8914457419299567,6.068941159927039,2931.3377660801357,3.2370262626262636,4.899840503910973,0.14688653563098206
0,29.280800000000003,0.5,117.12320000000001,2,8.78424,0.3,55.68154051200001,-8.419170813925776,8.260387054883138,12,0.8487978109709203,70.9491586728662,6.189618592438682,0.9179034386129648,6.095398856610046,2931.3377660801357,3.2666666666666675,4.899840503910973,0.1505895611109289
0,29.280800000000003,0.5,175.68480000000002,3,0.0,0.0,69.87130900000001,-25.58042410877653,5.498149938125004,15,0.6338923017919054,89.47790687342845,6.191757513422045,0.8385303485639408,5.707211182143653,2931.3377660801357,1.1666666666666667,5.139796474071374,0.14692471012593322
